INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location,streetlights_within_10_m
222019112,423,,ASSAULT - AGGRAVATED,C11, ,1,2022-03-19 00:03:00,2022,3,Saturday,0,,GENEVA AVE,42.30461250991525,-71.07296566447253,"(42.30461250991525, -71.07296566447253)",2
222019585,423,,ASSAULT - AGGRAVATED,B3, ,1,2022-03-20 21:34:00,2022,3,Sunday,21,,MCLELLAN ST,42.29946189430733,-71.08360148305883,"(42.29946189430733, -71.08360148305883)",1
222019620,3114,,INVESTIGATE PROPERTY,E18, ,1,2022-03-21 01:37:00,2022,3,Monday,1,,BLAKE ST,42.267392494058,-71.10609585976854,"(42.267392494058, -71.10609585976854)",0
222019622,423,,ASSAULT - AGGRAVATED,B3, ,1,2022-03-21 02:18:00,2022,3,Monday,2,,STANDARD ST,42.27661500705148,-71.08029831171805,"(42.276615007051475, -71.08029831171805)",0
222020180,423,,ASSAULT - AGGRAVATED,A7, ,1,2022-03-23 02:28:00,2022,3,Wednesday,2,,"BORDER ST & WHITE ST
EAST BOSTON  MA 02128
UNITED ",42.38051898817484,-71.04020596010983,"(42.380518988174835, -71.04020596010983)",1
222020439,3115,,INVESTIGATE PERSON,, ,1,2022-03-23 22:59:00,2022,3,Wednesday,22,,MASS AVE AND PUBLIC ALLEY 909,,,,0
222020666,2662,,BALLISTICS EVIDENCE/FOUND,C11, ,1,2022-03-24 20:41:00,2022,3,Thursday,20,,STANLEY ST,42.30942584581252,-71.06956549028966,"(42.30942584581252, -71.06956549028966)",1
222020932,2662,,BALLISTICS EVIDENCE/FOUND,C11, ,1,2022-03-25 20:20:00,2022,3,Friday,20,,MOUNT BOWDOIN TER,42.30338365464628,-71.07574685168291,"(42.30338365464628, -71.07574685168291)",0
222020987,423,,ASSAULT - AGGRAVATED,A15, ,1,2022-03-26 00:05:00,2022,3,Saturday,0,,MONUMENT ST,42.37864907564212,-71.05951276279764,"(42.37864907564212, -71.05951276279764)",0
222021013,423,,ASSAULT - AGGRAVATED,E18, ,1,2022-03-26 02:26:00,2022,3,Saturday,2,,BOW ST,42.24410678958532,-71.11786345021876,"(42.24410678958532, -71.11786345021876)",0
222021024,2662,,BALLISTICS EVIDENCE/FOUND,C11, ,1,2022-03-26 03:58:00,2022,3,Saturday,3,,MOUNT BOWDOIN TER,42.30338365464628,-71.07574685168291,"(42.30338365464628, -71.07574685168291)",0
222021436,1402,,VANDALISM,C11,361,1,2022-03-27 00:00:00,2022,3,Sunday,0,,MATHER ST,42.29462639803079,-71.06223996562507,"(42.294626398030786, -71.06223996562507)",0
222021514,2662,,BALLISTICS EVIDENCE/FOUND,B3, ,1,2022-03-28 02:25:00,2022,3,Monday,2,,BLUE HILL AVE,42.27895124448401,-71.09332701700616,"(42.27895124448401, -71.09332701700616)",0
222021759,3001,,DEATH INVESTIGATION,C6, ,1,2022-03-28 21:12:00,2022,3,Monday,21,,DORCHESTER AVE,42.329037598307806,-71.05694505111319,"(42.329037598307806, -71.05694505111319)",2
222022343,423,,ASSAULT - AGGRAVATED,B2, ,1,2022-03-30 23:42:00,2022,3,Wednesday,23,,MAGNOLIA ST,42.31012904650881,-71.07484821004398,"(42.31012904650881, -71.07484821004398)",1
222023960,3018,,SICK/INJURED/MEDICAL - POLICE,B2, ,1,2022-03-31 00:45:00,2022,3,Thursday,0,,MORTON ST,42.29894454504969,-71.10233160951572,"(42.29894454504969, -71.10233160951572)",0
222025643,3018,,SICK/INJURED/MEDICAL - POLICE,B2, ,1,2022-03-31 00:45:00,2022,3,Thursday,0,,MORTON ST,42.29894454504969,-71.10233160951572,"(42.29894454504969, -71.10233160951572)",0
222025879,3018,,SICK/INJURED/MEDICAL - POLICE,B2, ,1,2022-03-31 00:45:00,2022,3,Thursday,0,,MORTON ST,42.29894454504969,-71.10233160951572,"(42.29894454504969, -71.10233160951572)",0
222022353,423,,ASSAULT - AGGRAVATED,B2, ,1,2022-03-31 00:48:00,2022,3,Thursday,0,,MORTON ST,42.29894454504969,-71.10233160951572,"(42.29894454504969, -71.10233160951572)",0
222023976,3018,,SICK/INJURED/MEDICAL - POLICE,B2, ,1,2022-03-31 03:44:00,2022,3,Thursday,3,,MORTON ST,42.29894454504969,-71.10233160951572,"(42.29894454504969, -71.10233160951572)",0
222022630,423,,ASSAULT - AGGRAVATED,C11, ,1,2022-03-31 22:36:00,2022,3,Thursday,22,,BOWDOIN ST,42.30030818763238,-71.07206425150255,"(42.30030818763238, -71.07206425150255)",2
222023095,423,,ASSAULT - AGGRAVATED,D4,171,1,2022-03-31 22:58:00,2022,3,Thursday,22,,HARRISON AVE,42.335559540812085,-71.07436363774369,"(42.335559540812085, -71.07436363774369)",1
222022917,2662,,BALLISTICS EVIDENCE/FOUND,B2, ,1,2022-04-02 00:57:00,2022,4,Saturday,0,,NORMANDY ST,42.31130246091835,-71.07824138297208,"(42.31130246091835, -71.07824138297208)",1
222022936,2662,,BALLISTICS EVIDENCE/FOUND,C11, ,1,2022-04-02 03:34:00,2022,4,Saturday,3,,DORCHESTER AVE,42.3002802831252,-71.06015261427552,"(42.3002802831252, -71.06015261427552)",0
222023138,2662,,BALLISTICS EVIDENCE/FOUND,B2, ,1,2022-04-02 23:40:00,2022,4,Saturday,23,,DALE ST,42.32189135188703,-71.08719362410903,"(42.32189135188703, -71.08719362410903)",0
222023343,3008,,SUICIDE / SUICIDE ATTEMPT,B3, ,1,2022-04-03 22:24:00,2022,4,Sunday,22,,VASSAR ST,42.30040779592412,-71.0764797427253,"(42.300407795924116, -71.0764797427253)",1
222023622,3114,,INVESTIGATE PROPERTY,B2, ,1,2022-04-04 20:12:00,2022,4,Monday,20,,MORELAND ST,42.32209078664834,-71.07477876903168,"(42.32209078664834, -71.07477876903168)",2
222023965,3115,,INVESTIGATE PERSON,D14,804,1,2022-04-05 23:39:00,2022,4,Tuesday,23,,GUEST ST,42.35674412427863,-71.14367007305148,"(42.35674412427863, -71.14367007305148)",0
222024207,3114,,INVESTIGATE PROPERTY,C11, ,1,2022-04-06 22:24:00,2022,4,Wednesday,22,,ROSSETER ST,42.30270432730116,-71.07342489688365,"(42.30270432730116, -71.07342489688365)",1
222024217,3114,,INVESTIGATE PROPERTY,B3, ,1,2022-04-06 23:15:00,2022,4,Wednesday,23,,DANIA ST,42.27158292412585,-71.08936206799575,"(42.27158292412585, -71.08936206799575)",0
222024503,2662,,BALLISTICS EVIDENCE/FOUND,C11,336,1,2022-04-07 23:05:00,2022,4,Thursday,23,,COLUMBIA RD,42.3096916863878,-71.07285868191235,"(42.3096916863878, -71.07285868191235)",3
222024787,3114,,INVESTIGATE PROPERTY,B2,328,1,2022-04-08 02:34:00,2022,4,Friday,2,,QUINCY ST,42.31210600882412,-71.07256779472779,"(42.31210600882412, -71.07256779472779)",0
222024757,2662,,BALLISTICS EVIDENCE/FOUND,C11, ,1,2022-04-08 20:38:00,2022,4,Friday,20,,CHARLES ST,42.30060543319038,-71.06126784500744,"(42.30060543319038, -71.06126784500744)",0
222024777,111,,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",E5, ,1,2022-04-08 21:47:00,2022,4,Friday,21,,WASHINGTON ST,42.28915798842684,-71.12522353327712,"(42.28915798842684, -71.12522353327712)",0
222024830,423,,ASSAULT - AGGRAVATED,C11, ,1,2022-04-09 03:38:00,2022,4,Saturday,3,,WASHINGTON ST,42.295696797953255,-71.07214054903721,"(42.295696797953255, -71.07214054903721)",1
222025048,3115,,INVESTIGATE PERSON,E18, ,1,2022-04-09 23:01:00,2022,4,Saturday,23,,"DANA AVE & BOW ST
HYDE PARK  MA 02136
UNITED STATE",42.24492698568305,-71.11720694987966,"(42.24492698568305, -71.11720694987966)",0
222025074,2662,,BALLISTICS EVIDENCE/FOUND,B2, ,1,2022-04-10 02:34:00,2022,4,Sunday,2,,JULIAN ST,42.31894676544494,-71.07452769694522,"(42.31894676544494, -71.07452769694522)",1
222025245,3114,,INVESTIGATE PROPERTY,B3, ,1,2022-04-10 20:58:00,2022,4,Sunday,20,,OLD MORTON ST,42.27430113104118,-71.07196905182398,"(42.27430113104118, -71.07196905182398)",0
222025277,423,,ASSAULT - AGGRAVATED,A1, ,1,2022-04-11 01:51:00,2022,4,Monday,1,,TYLER STREET,,,,0
222025572,2662,,BALLISTICS EVIDENCE/FOUND,E5, ,1,2022-04-11 22:20:00,2022,4,Monday,22,,BRADEEN ST,42.29072874601167,-71.12183517176753,"(42.29072874601167, -71.12183517176753)",0
222025588,423,,ASSAULT - AGGRAVATED,C6, ,1,2022-04-12 00:21:00,2022,4,Tuesday,0,,CROWLEY-ROGERS WAY,42.339855050053984,-71.05439202234454,"(42.339855050053984, -71.05439202234454)",0
222025855,3114,,INVESTIGATE PROPERTY,C11, ,1,2022-04-12 21:54:00,2022,4,Tuesday,21,,CLARKSON ST,42.308296682893285,-71.06747771224468,"(42.308296682893285, -71.06747771224468)",1
222025866,111,,"MURDER, NON-NEGLIGENT MANSLAUGHTER",E13, ,1,2022-04-12 22:58:00,2022,4,Tuesday,22,,WALNUT PARK,42.31451478938523,-71.0947082029948,"(42.31451478938523, -71.0947082029948)",0
222025871,1501,,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,B2, ,1,2022-04-12 23:02:00,2022,4,Tuesday,23,,"MAYWOOD ST & BLUE HILL AVE
ROXBURY  MA 02119
UNITE",42.315868985259,-71.07823198836384,"(42.315868985259, -71.07823198836384)",0
222025875,2662,,BALLISTICS EVIDENCE/FOUND,B2, ,1,2022-04-13 00:31:00,2022,4,Wednesday,0,,DEVON ST,42.30927790374444,-71.0786879089706,"(42.30927790374444, -71.0786879089706)",1
222026177,3114,,INVESTIGATE PROPERTY,D4, ,1,2022-04-14 01:01:00,2022,4,Thursday,1,,WARREN AVE,42.34356576282356,-71.07714359329027,"(42.34356576282356, -71.07714359329027)",1
222026432,423,,ASSAULT - AGGRAVATED,B3, ,1,2022-04-14 22:20:00,2022,4,Thursday,22,,CALLENDER ST,42.288809613504405,-71.08110236515452,"(42.288809613504405, -71.08110236515452)",0
222026703,1501,,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,C11, ,1,2022-04-15 00:00:00,2022,4,Friday,0,,CORONA ST,42.30146197790324,-71.06895960458517,"(42.30146197790324, -71.06895960458517)",0
222026464,3114,,INVESTIGATE PROPERTY,D14,780,1,2022-04-15 03:11:00,2022,4,Friday,3,,MARKET ST,42.35580706049085,-71.14932167193464,"(42.35580706049085, -71.14932167193464)",0
222026690,3114,,INVESTIGATE PROPERTY,C11, ,1,2022-04-15 21:16:00,2022,4,Friday,21,,TOPLIFF ST,42.30443502292887,-71.06862906872634,"(42.30443502292887, -71.06862906872634)",1
222026713,2662,,BALLISTICS EVIDENCE/FOUND,B3, ,1,2022-04-15 23:18:00,2022,4,Friday,23,,CALLENDER ST,42.28848286948229,-71.08259000898896,"(42.28848286948229, -71.08259000898896)",0
222026731,3114,,INVESTIGATE PROPERTY,E18, ,1,2022-04-16 01:50:00,2022,4,Saturday,1,,"BOW ST & DANA AVE
HYDE PARK  MA 02136
UNITED STATE",42.24492698568305,-71.11720694987966,"(42.24492698568305, -71.11720694987966)",0
222026988,423,,ASSAULT - AGGRAVATED,A1, ,1,2022-04-17 02:35:00,2022,4,Sunday,2,,"BEACH ST & HUDSON ST
BOSTON  MA 02111
UNITED STATE",42.35120001951711,-71.0598699744435,"(42.35120001951711, -71.0598699744435)",3
222027374,1402,,VANDALISM,A7,907,1,2022-04-18 22:39:00,2022,4,Monday,22,,"LANDING ST & LIVERPOOL ST
BOSTON  MA 02128
UNITED ",42.37092997586908,-71.0419099981518,"(42.370929975869075, -71.0419099981518)",1
222027638,3114,,INVESTIGATE PROPERTY,C11, ,1,2022-04-19 22:46:00,2022,4,Tuesday,22,,LOUIS D BROWN WAY,42.300933126091856,-71.06934637552031,"(42.300933126091856, -71.06934637552031)",0
222027905,1402,,VANDALISM,B2, ,1,2022-04-20 22:57:00,2022,4,Wednesday,22,,BRUNSWICK ST,42.31175347502192,-71.08197377953034,"(42.31175347502192, -71.08197377953034)",1
222028423,3114,,INVESTIGATE PROPERTY,C11, ,1,2022-04-22 22:02:00,2022,4,Friday,22,,QUINCY ST,42.30887534260011,-71.06601231730536,"(42.30887534260011, -71.06601231730536)",0
222028461,2662,,BALLISTICS EVIDENCE/FOUND,B3, ,1,2022-04-23 01:36:00,2022,4,Saturday,1,,ANGELL ST,42.29642087572813,-71.08876313212822,"(42.29642087572813, -71.08876313212822)",0
222028464,2662,,BALLISTICS EVIDENCE/FOUND,B3, ,1,2022-04-23 01:50:00,2022,4,Saturday,1,,HARVARD ST,42.29634573886912,-71.08181681109109,"(42.29634573886912, -71.08181681109109)",1
222028494,423,,ASSAULT - AGGRAVATED,B3, ,1,2022-04-23 05:52:00,2022,4,Saturday,5,,WOOLSON ST,42.28081212599721,-71.08855769606829,"(42.28081212599721, -71.08855769606829)",1
222028703,3114,,INVESTIGATE PROPERTY,B2, ,1,2022-04-23 23:03:00,2022,4,Saturday,23,,PRENTISS ST,42.33380529005019,-71.09377598103835,"(42.33380529005019, -71.09377598103835)",1
222028707,3115,,INVESTIGATE PERSON,D14,938,1,2022-04-24 00:00:00,2022,4,Sunday,0,,FIDELIS WAY,42.345837600832574,-71.1449213783549,"(42.345837600832574, -71.1449213783549)",1
222028941,3114,,INVESTIGATE PROPERTY,B2, ,1,2022-04-25 01:26:00,2022,4,Monday,1,,INTERVALE ST,42.310178378582016,-71.07651046913271,"(42.310178378582016, -71.07651046913271)",2
222029263,2662,,BALLISTICS EVIDENCE/FOUND,B3, ,1,2022-04-25 22:12:00,2022,4,Monday,22,,BERNARD ST,42.29282590727571,-71.07966512971888,"(42.29282590727571, -71.07966512971888)",0
222029286,2662,,BALLISTICS EVIDENCE/FOUND,B2, ,1,2022-04-26 00:43:00,2022,4,Tuesday,0,,BALFOUR ST,42.31466061560966,-71.07623072311833,"(42.31466061560966, -71.07623072311833)",0
222029284,1300,,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,B2, ,1,2022-04-26 00:46:00,2022,4,Tuesday,0,,WAYLAND ST & DACIA ST,42.31440600200644,-71.07754593897832,"(42.31440600200644, -71.07754593897832)",1
222029312,3114,,INVESTIGATE PROPERTY,B2, ,1,2022-04-26 01:38:00,2022,4,Tuesday,1,,EDGEWOOD ST,42.31845834315512,-71.08032337621198,"(42.318458343155115, -71.08032337621198)",0
222029590,3114,,INVESTIGATE PROPERTY,B2, ,1,2022-04-27 06:59:00,2022,4,Wednesday,6,,WASHINGTON ST,42.3077502395542,-71.08273084088506,"(42.307750239554196, -71.08273084088506)",0
222030144,3114,,INVESTIGATE PROPERTY,B2,267,1,2022-04-29 01:16:00,2022,4,Friday,1,,FOREST ST,42.32621728339453,-71.07694147125942,"(42.326217283394534, -71.07694147125942)",1
222030152,2662,,BALLISTICS EVIDENCE/FOUND,B2, ,1,2022-04-29 03:39:00,2022,4,Friday,3,,COBDEN ST,42.31741921885149,-71.0956799462229,"(42.31741921885149, -71.0956799462229)",1
222030427,423,,ASSAULT - AGGRAVATED,B3, ,1,2022-04-29 23:15:00,2022,4,Friday,23,,FRANKLIN HILL AVE,42.29558506587588,-71.0915803792111,"(42.29558506587588, -71.0915803792111)",1
222030431,3115,,INVESTIGATE PERSON,E5, ,1,2022-04-29 23:59:00,2022,4,Friday,23,,GEORGETOWNE DR,42.25943465248271,-71.1479806361386,"(42.25943465248271, -71.1479806361386)",0
222030432,3114,,INVESTIGATE PROPERTY,B2, ,1,2022-04-30 00:05:00,2022,4,Saturday,0,,NORMANDY ST,42.31071077309027,-71.07876812632837,"(42.31071077309027, -71.07876812632837)",1
222030457,3114,,INVESTIGATE PROPERTY,B3, ,1,2022-04-30 02:11:00,2022,4,Saturday,2,,WHITFIELD ST,42.29169079180355,-71.07447258462682,"(42.29169079180355, -71.07447258462682)",1
222030453,2662,,BALLISTICS EVIDENCE/FOUND,B3, ,1,2022-04-30 02:22:00,2022,4,Saturday,2,,HOSMER ST,42.28079658122844,-71.09039723562948,"(42.28079658122844, -71.09039723562948)",1
222030459,423,,ASSAULT - AGGRAVATED,D14, ,1,2022-04-30 02:30:00,2022,4,Saturday,2,,LINDEN ST,42.35540112987656,-71.13090648919811,"(42.355401129876554, -71.13090648919811)",0
222030674,2662,,BALLISTICS EVIDENCE/FOUND,B3, ,1,2022-04-30 23:08:00,2022,4,Saturday,23,,WOOLSON ST,42.28121226605384,-71.08941723495543,"(42.281212266053835, -71.08941723495543)",1
222030726,1402,,VANDALISM,C11, ,1,2022-05-01 05:18:00,2022,5,Sunday,5,,WAINWRIGHT ST,42.29109896608273,-71.06739349008872,"(42.29109896608273, -71.06739349008872)",1
222031191,3114,,INVESTIGATE PROPERTY,C6,202,1,2022-05-02 22:17:00,2022,5,Monday,22,,W SECOND ST,42.34163891531888,-71.05156725081429,"(42.34163891531888, -71.05156725081429)",1
222031485,3115,,INVESTIGATE PERSON,E18, ,1,2022-05-03 22:08:00,2022,5,Tuesday,22,,CUMMINS HWY,42.26962951437135,-71.09716334448116,"(42.26962951437135, -71.09716334448116)",1
222032561,3114,,INVESTIGATE PROPERTY,D4, ,1,2022-05-07 20:53:00,2022,5,Saturday,20,,HARRISON ARCHWAYS,42.33981269965078,-71.07065621611046,"(42.33981269965078, -71.07065621611046)",0
222032655,1402,,VANDALISM,B3,943,1,2022-05-08 03:27:00,2022,5,Sunday,3,,STANDARD ST,42.27451262989973,-71.08004896191852,"(42.27451262989973, -71.08004896191852)",0
222032613,2662,,BALLISTICS EVIDENCE/FOUND,C11, ,1,2022-05-08 04:38:00,2022,5,Sunday,4,,MOUNT BOWDOIN TER,42.30338365464628,-71.07574685168291,"(42.30338365464628, -71.07574685168291)",0
222032616,2662,,BALLISTICS EVIDENCE/FOUND,B2, ,1,2022-05-08 05:19:00,2022,5,Sunday,5,,DALE ST,42.3214881950306,-71.0861598249726,"(42.3214881950306, -71.0861598249726)",1
222032799,3114,,INVESTIGATE PROPERTY,C6, ,1,2022-05-09 00:43:00,2022,5,Monday,0,,GENERAL LAWRENCE J LOGAN WAY & DR. MICHAEL GAVIN W,42.32708101654133,-71.05254096880198,"(42.32708101654133, -71.05254096880198)",0
222032808,2662,,BALLISTICS EVIDENCE/FOUND,B3, ,1,2022-05-09 02:24:00,2022,5,Monday,2,,BLUE HILL AVE,42.277768803360885,-71.09334840990044,"(42.277768803360885, -71.09334840990044)",0
222033918,3125,,WARRANT ARREST - BOSTON WARRANT (MUST BE SUPPLEMENTAL),D4, ,1,2022-05-12 21:17:00,2022,5,Thursday,21,,ALBANY STREET,,,,0
222034488,423,,ASSAULT - AGGRAVATED,B2, ,1,2022-05-14 21:08:00,2022,5,Saturday,21,,DALE ST,42.32218622926912,-71.08798057101451,"(42.322186229269114, -71.08798057101451)",1
222034487,3114,,INVESTIGATE PROPERTY,C11, ,1,2022-05-14 21:23:00,2022,5,Saturday,21,,WILLIS ST,42.31825004747828,-71.06122687350528,"(42.31825004747828, -71.06122687350528)",0
222034517,1402,,VANDALISM,B2, ,1,2022-05-14 22:57:00,2022,5,Saturday,22,,WARREN ST,42.329024688954846,-71.08341504753118,"(42.329024688954846, -71.08341504753118)",2
222034524,3114,,INVESTIGATE PROPERTY,C11,337,1,2022-05-14 23:21:00,2022,5,Saturday,23,,COLUMBIA RD,42.30645148272501,-71.07730382339871,"(42.30645148272501, -71.07730382339871)",1
222034528,3114,,INVESTIGATE PROPERTY,A7, ,1,2022-05-14 23:39:00,2022,5,Saturday,23,,SUMNER ST,42.37056795276429,-71.04360194220247,"(42.37056795276429, -71.04360194220247)",0
222034536,735,,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B2, ,1,2022-05-15 00:40:00,2022,5,Sunday,0,,"KEEGAN ST & HAMPDEN ST
ROXBURY  MA 02119
UNITED ST",42.32908095605481,-71.07501298246231,"(42.32908095605481, -71.07501298246231)",1
222035368,423,,ASSAULT - AGGRAVATED,B3, ,1,2022-05-17 23:33:00,2022,5,Tuesday,23,,WILBERT RD,42.29406247037478,-71.09004552759154,"(42.29406247037478, -71.09004552759154)",1
222035664,423,,ASSAULT - AGGRAVATED,B3, ,1,2022-05-18 20:46:00,2022,5,Wednesday,20,,"WESTVIEW ST & STRATTON ST
DORCHESTER  MA 02124
UNI",42.29112895409413,-71.08884696194671,"(42.29112895409413, -71.08884696194671)",0
222035691,3114,,INVESTIGATE PROPERTY,B3, ,1,2022-05-18 21:37:00,2022,5,Wednesday,21,,HOSMER ST,42.28079658122844,-71.09039723562948,"(42.28079658122844, -71.09039723562948)",1
222035720,3114,,INVESTIGATE PROPERTY,B3, ,1,2022-05-18 23:44:00,2022,5,Wednesday,23,,WOOLSON ST,42.28188660350516,-71.09087049693386,"(42.28188660350516, -71.09087049693386)",0
222036110,1402,,VANDALISM,B2, ,1,2022-05-19 22:30:00,2022,5,Thursday,22,,DUBOIS ST,42.32911981317956,-71.07675691539738,"(42.32911981317956, -71.07675691539738)",1
222036032,3114,,INVESTIGATE PROPERTY,A1, ,1,2022-05-20 00:38:00,2022,5,Friday,0,,BEACON ST,42.35803568314066,-71.06233960282198,"(42.35803568314066, -71.06233960282198)",0
222036372,3114,,INVESTIGATE PROPERTY,C11, ,1,2022-05-20 23:00:00,2022,5,Friday,23,,"NOTTINGHAM ST & BOWDOIN AVE
DORCHESTER  MA 02121
U",42.30026197917353,-71.07351205822539,"(42.30026197917353, -71.07351205822539)",1
222036345,2662,,BALLISTICS EVIDENCE/FOUND,C11, ,1,2022-05-20 23:00:00,2022,5,Friday,23,,BOWDOIN AVE,42.30311230395383,-71.07707509635568,"(42.30311230395383, -71.07707509635568)",1
222036401,3114,,INVESTIGATE PROPERTY,D14, ,1,2022-05-21 03:11:00,2022,5,Saturday,3,,KELTON ST,42.34731412569644,-71.13770455740506,"(42.347314125696435, -71.13770455740506)",0
222036408,423,,ASSAULT - AGGRAVATED,E13, ,1,2022-05-21 03:50:00,2022,5,Saturday,3,,HORAN WAY,42.32547536354747,-71.10253481939563,"(42.32547536354747, -71.10253481939563)",0
222036669,3114,,INVESTIGATE PROPERTY,D14, ,1,2022-05-22 02:59:00,2022,5,Sunday,2,,COMMONWEALTH AVE,42.35066170547845,-71.12850882281036,"(42.35066170547845, -71.12850882281036)",0
222036897,3114,,INVESTIGATE PROPERTY,D4, ,1,2022-05-22 22:02:00,2022,5,Sunday,22,,WASHINGTON ST,42.3348310987628,-71.07904133758657,"(42.3348310987628, -71.07904133758657)",0
222036921,3114,,INVESTIGATE PROPERTY,B2, ,1,2022-05-22 23:40:00,2022,5,Sunday,23,,ROCKLAND ST,42.32224198939021,-71.08432664310038,"(42.32224198939021, -71.08432664310038)",1
222036950,3114,,INVESTIGATE PROPERTY,B3,427,1,2022-05-23 04:54:00,2022,5,Monday,4,,NORFOLK ST,42.27897754328283,-71.0895427149374,"(42.27897754328283, -71.0895427149374)",0
222037210,3114,,INVESTIGATE PROPERTY,B2, ,1,2022-05-23 20:35:00,2022,5,Monday,20,,LAWRENCE AVE,42.31286676446898,-71.0784158739434,"(42.31286676446898, -71.0784158739434)",0
222037576,423,,ASSAULT - AGGRAVATED,E13, ,1,2022-05-24 23:42:00,2022,5,Tuesday,23,,BICKFORD ST,42.32483301260949,-71.10164757231014,"(42.32483301260949, -71.10164757231014)",2
222037875,2662,,BALLISTICS EVIDENCE/FOUND,B3, ,1,2022-05-26 01:02:00,2022,5,Thursday,1,,CALLENDER ST,42.288167908118936,-71.08760717985115,"(42.288167908118936, -71.08760717985115)",0
222038498,3114,,INVESTIGATE PROPERTY,B2, ,1,2022-05-27 23:17:00,2022,5,Friday,23,,CHOICE WAY,,,,0
222038509,3114,,INVESTIGATE PROPERTY,E13, ,1,2022-05-28 00:40:00,2022,5,Saturday,0,,CENTRE ST,42.32290251979814,-71.10220401798426,"(42.32290251979814, -71.10220401798426)",2
222038758,3114,,INVESTIGATE PROPERTY,B2, ,1,2022-05-28 22:17:00,2022,5,Saturday,22,,GEORGIA ST,42.31039012253831,-71.08530210081958,"(42.31039012253831, -71.08530210081958)",1
222039044,423,,ASSAULT - AGGRAVATED,D4, ,1,2022-05-29 00:20:00,2022,5,Sunday,0,,ALBANY ST,42.33428840659416,-71.07239517543796,"(42.334288406594155, -71.07239517543796)",1
222038996,423,,ASSAULT - AGGRAVATED,C11,358,1,2022-05-29 21:03:00,2022,5,Sunday,21,,TONAWANDA ST,42.29850850201623,-71.0678695585154,"(42.298508502016226, -71.0678695585154)",0
222039024,3114,,INVESTIGATE PROPERTY,B2, ,1,2022-05-29 22:46:00,2022,5,Sunday,22,,SCHUYLER ST,42.30838178518671,-71.08555943785778,"(42.30838178518671, -71.08555943785778)",1
222039032,3114,,INVESTIGATE PROPERTY,C11, ,1,2022-05-29 23:26:00,2022,5,Sunday,23,,MALLON RD,42.30229282241255,-71.07511456699386,"(42.30229282241255, -71.07511456699386)",1
222039289,1402,,VANDALISM,A15, ,1,2022-05-30 23:13:00,2022,5,Monday,23,,WALFORD WAY,42.37837942058838,-71.05537622328112,"(42.37837942058838, -71.05537622328112)",0
222039592,2662,,BALLISTICS EVIDENCE/FOUND,C11, ,1,2022-05-31 21:31:00,2022,5,Tuesday,21,,"BARRY ST & HAMILTON ST
DORCHESTER  MA 02125
UNITED",42.30798795875641,-71.06939797193206,"(42.30798795875641, -71.06939797193206)",0
222039631,3114,,INVESTIGATE PROPERTY,B3,458,1,2022-06-01 03:30:00,2022,6,Wednesday,3,,"ERIE ST & WOLCOTT ST
DORCHESTER  MA 02121
UNITED S",42.30201897314528,-71.08155901718628,"(42.30201897314528, -71.08155901718628)",0
222039878,1501,,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,B2, ,1,2022-06-01 20:03:00,2022,6,Wednesday,20,,FOLSOM ST,42.31920052187486,-71.07103600872264,"(42.31920052187486, -71.07103600872264)",1
222040203,111,,"MURDER, NON-NEGLIGENT MANSLAUGHTER",C11,459,1,2022-06-02 22:03:00,2022,6,Thursday,22,,WASHINGTON ST,42.303845712226966,-71.07889032632565,"(42.303845712226966, -71.07889032632565)",0
